"Season","Period","URL","Datetime","Tweet Id","Text","Username","Replies","Retweets","Likes","Location","Followers","Friends","Source"
"season19/20","period1","https://twitter.com/TheGreatHeisman/status/1198348192439361537","2019-11-23 21:10:47+00:00","1198348192439361537","AFC Ajax vs Heracles(4-1) 2019-2020 Eredivisie Post Game Reaction - Haki... https://t.co/gQrcRkpxtB via @YouTube #ajaher #Ajax #Heracles #Eredivisie #aja #her #quincypromes #ziyech #hakimziyech #huntelaar #serginodest #dest #football #footballreview","TheGreatHeisman","0","0","0","","406","198","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
"season19/20","period1","https://twitter.com/bootcover/status/1198347894383955973","2019-11-23 21:09:36+00:00","1198347894383955973","Man man man, hoeveel 100% kansen kun je missen..... #willemii #adowil","bootcover","0","0","0","Het pittoreske Goirle","532","94","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>"
"season19/20","period1","https://twitter.com/bramvo27/status/1198347558814408704","2019-11-23 21:08:16+00:00","1198347558814408704","Dat die Diemers nog bij Fortuna speelt... Subtop kan ie echt wel aan. Goede voetballer voor #Feyenoord? #pecfor","bramvo27","2","0","1","Meerssen","569","935","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period1","https://twitter.com/4J4XF4N/status/1198347521539682309","2019-11-23 21:08:08+00:00","1198347521539682309","#VeronicaInside #FoxSports #ajaher 
#AJAX (1) wint thuis met 4-1 van #Heracles (8)
#Lille (10) verliest uit bij #ParisStGermain (1) met 0-2
Ik zie woensdag weer 3pnt. voor #AJAX in the pocket #ChampionsLeague","4J4XF4N","0","0","0","𝐈❤𝐀𝐌𝐒𝐓𝐄𝐑𝐃𝐀𝐌❌❌❌","63","60","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period1","https://twitter.com/amit_mavar/status/1198347484541706241","2019-11-23 21:07:59+00:00","1198347484541706241","Well done to all the teams in Holland that did this 👏👏👏 #SayNoToRacism #Ajax #Heracles https://t.co/juWOpp5tEO","amit_mavar","0","0","2","","211","201","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period1","https://twitter.com/BD_WillemII/status/1198347278697861122","2019-11-23 21:07:10+00:00","1198347278697861122","63. Nu een grote kans voor Pavlidis. Ik kan me geen wedstrijd herinneren waarin Willem I zoveel kansen kreeg. #willemii #adowil  1-3","BD_WillemII","0","0","4","","5851","410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/TiqueAd/status/1198347162326835201","2019-11-23 21:06:42+00:00","1198347162326835201","Ben benieuwd of Bart Nieuwkoop na dit seizoen naar Willem II gaat? Dat zou t.o.v. Feyenoord een stap omhoog zijn/sportieve uitdaging. #willemii #bartnieuwkoop #feyenoord","TiqueAd","0","0","0","Hendrik-Ido-Ambacht, Nederland","2","5","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period1","https://twitter.com/BD_WillemII/status/1198347154395402242","2019-11-23 21:06:40+00:00","1198347154395402242","62. Nu kan Trésor alleen op de keeper af - net als Nunnely voor rust - maar ook hij scoort niet. Slordig. #willemii #adowil 1-3","BD_WillemII","0","0","0","","5851","410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/FCUFeed/status/1198347129712005122","2019-11-23 21:06:34+00:00","1198347129712005122","Van den Brom verliest van Slot: ""Met een lucky op 0-1"" #FCUtrecht https://t.co/W6h8UFYBK0","FCUFeed","0","0","0","Utrecht, Nederland","112","310","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period1","https://twitter.com/FCUFeed/status/1198347127962963969","2019-11-23 21:06:34+00:00","1198347127962963969","Idrissi geniet: ""Heb zelden zo'n mooie teamgoal meegemaakt"" #FCUtrecht https://t.co/W6h8UFYBK0","FCUFeed","0","0","0","Utrecht, Nederland","112","310","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period1","https://twitter.com/BD_WillemII/status/1198346301076910080","2019-11-23 21:03:17+00:00","1198346301076910080","59. Volgende wissel Willem II: Bart Nieuwkoop valt in voor Driess Saddiki. #willemii #adowil 1-3","BD_WillemII","0","0","2","","5851","410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/Soccernews_nl/status/1198346241190645766","2019-11-23 21:03:02+00:00","1198346241190645766","Idrissi geniet: ""Heb zelden zon mooie teamgoal meegemaakt"" #utraz #fcutrecht #azalkmaar https://t.co/ZTgrwpw3GR https://t.co/IOYBDV6VMc","Soccernews_nl","0","0","0","Nederland","18762","8050","<a href=""http://www.soccernews.nl"" rel=""nofollow"">SoccernewsNL</a>"
"season19/20","period1","https://twitter.com/michael15071997/status/1198346045119516672","2019-11-23 21:02:16+00:00","1198346045119516672","Zege PEC op Fortuna in rood gekleurd en vanwege vuurwerk gestaakt duel https://t.co/kTEky1CdSA @NOSsport
#PECHER #ZWOHER #PECZwolle #HeraclesAlmelo #Eredivisie #Voetbal #PEC #Zwolle #Heracles #Almelo","michael15071997","0","0","0","","1276","2678","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period1","https://twitter.com/BD_WillemII/status/1198345984075546624","2019-11-23 21:02:01+00:00","1198345984075546624","https://t.co/dkO1MDP9Bo #willemii #adowil 1-3","BD_WillemII","0","0","0","","5851","410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/michael15071997/status/1198345860238708736","2019-11-23 21:01:31+00:00","1198345860238708736","PEC de sterkste in roodgekleurd duel met Fortuna https://t.co/wLfcXeXc80
#PECHER #ZWOHER #PECZwolle #HeraclesAlmelo #Eredivisie #Voetbal #PEC #Zwolle #Heracles #Almelo","michael15071997","0","0","0","","1276","2678","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period1","https://twitter.com/MarkvEngelen/status/1198345589903253506","2019-11-23 21:00:27+00:00","1198345589903253506","Als je er dan toch bent !!!!! #utrAZ  #fcuaz #fcutrecht #atjevoordesfeer @Galgenwaard030 @fcutrecht @fcusupporters #jammervandeuitslag https://t.co/nrzLs9kJH6","MarkvEngelen","0","0","1","Nieuwegein, Nederland","221","857","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period1","https://twitter.com/BD_WillemII/status/1198345558613733376","2019-11-23 21:00:20+00:00","1198345558613733376","55. Weer Pavlidis die scoort! Assistje van de zojuist ingevallen Vrousai. #willemii #adowil  1-3","BD_WillemII","0","0","4","","5851","410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/PECZwolleFeed/status/1198345325225926659","2019-11-23 20:59:24+00:00","1198345325225926659","PEC Zwolle wint van Fortuna in duel met twee rode kaarten https://t.co/CfNzDsIMtx #peczwolle #zwolle","PECZwolleFeed","0","0","0","Zwolle, Overijssel","112","315","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"
"season19/20","period1","https://twitter.com/BD_WillemII/status/1198345066055688193","2019-11-23 20:58:22+00:00","1198345066055688193","DOELPUNT Willem II: 1-3. #willemii #adowil","BD_WillemII","0","0","3","","5851","410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/BD_WillemII/status/1198344876586348545","2019-11-23 20:57:37+00:00","1198344876586348545","54. Wissel Willem II. Köhlert naar de kant, Vrousai valt in. #willemii #adowil  1-2","BD_WillemII","0","0","1","","5851","410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/sportiefzwolle/status/1198344828553244673","2019-11-23 20:57:25+00:00","1198344828553244673","PEC Zwolle doet goede zaken en wint met 3-1 van Fortuna Sittard! Vier dingen die opvielen rond deze overwinning! #pecfor #peczwolle https://t.co/ec3553J7h9 https://t.co/JjtxYbAXyq","sportiefzwolle","0","0","0","Zwolle","4442","453","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
"season19/20","period1","https://twitter.com/RSScockpit/status/1198344548801536002","2019-11-23 20:56:19+00:00","1198344548801536002","Koploper Ajax boekt tegen Heracles achtste zege op rij in Eredivisie (https://t.co/pahOSDMBkJ) https://t.co/0nKP8oQTlU  #eredivisie #ajax #heracles","RSScockpit","0","0","0","","142","0","<a href=""http://www.rsscockpit.com"" rel=""nofollow"">RSScockpit</a>"
"season19/20","period1","https://twitter.com/UtrechtFansNL/status/1198344510830522373","2019-11-23 20:56:10+00:00","1198344510830522373","Van den Brom baalt van 'effectief' AZ: ''De eerste goal was geluk'' https://t.co/HfPhYTj1Ru #FCUtrecht https://t.co/aM9vRBsqOE","UtrechtFansNL","0","0","0","","2664","949","<a href=""http://www.utrechtfans.nl"" rel=""nofollow"">FC Utrecht App</a>"
"season19/20","period1","https://twitter.com/ReneZalm/status/1198344457084657664","2019-11-23 20:55:57+00:00","1198344457084657664","Kan ik al juichen of wordt #ADODENHAAG de eerste club waarbij een doelpunt wordt afgekeurd in de 90e minuut door de #VAR ? #adoWIL","ReneZalm","1","0","1","The Hague, The Netherlands","706","1571","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period1","https://twitter.com/PECZwolle/status/1198344421034614785","2019-11-23 20:55:48+00:00","1198344421034614785","AFGELOPEN | Feest in Zwolle! Fortuna Sittard wordt met 3-1 verslagen! #pecfor #peczwolle https://t.co/mZct6uikzq","PECZwolle","1","8","25","Zwolle, Nederland","68171","125","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/Soccernews_nl/status/1198344225626165251","2019-11-23 20:55:02+00:00","1198344225626165251","PEC Zwolle wint van Fortuna in duel met twee rode kaarten #pecfor #peczwolle #fortunasittard https://t.co/63lfOZUsqw https://t.co/5HTmw5IFlg","Soccernews_nl","0","1","0","Nederland","18762","8050","<a href=""http://www.soccernews.nl"" rel=""nofollow"">SoccernewsNL</a>"
"season19/20","period1","https://twitter.com/VoetbalPrimeur/status/1198344223029956608","2019-11-23 20:55:01+00:00","1198344223029956608","PEC Zwolle wint het vermakelijke kelderduel van Fortuna Sittard : https://t.co/bjpvNkeUbm #PECZwolle #FortunaSittard","VoetbalPrimeur","0","0","0","","57283","465","<a href=""http://www.voetbalprimeur.nl"" rel=""nofollow"">VoetbalPrimeur.nl News API</a>"
"season19/20","period1","https://twitter.com/BD_WillemII/status/1198343952052699136","2019-11-23 20:53:56+00:00","1198343952052699136","50. Willem II is het even kwijt. Gele kaart voor Pol Llonch nu. #willemii #adowil 1-2","BD_WillemII","0","0","0","","5851","410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/PECZwolle/status/1198343889561833473","2019-11-23 20:53:42+00:00","1198343889561833473","90+4' ⚽️ DOELPUNT PEC Zwolle! En hij is voor ons hoor, hij is voor ons! Lennart Thy 3-1! #pecfor #peczwolle https://t.co/a8JQ6cuaTs","PECZwolle","0","5","34","Zwolle, Nederland","68171","125","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/BD_WillemII/status/1198343802047680516","2019-11-23 20:53:21+00:00","1198343802047680516","49. Het doelpunt van ADO was van Thomas Necid: 1-2 dus in Den Haag. #willemii #adowil","BD_WillemII","0","0","0","","5851","410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/BD_WillemII/status/1198343661576212480","2019-11-23 20:52:47+00:00","1198343661576212480","49. Doelpunt ADO: 1-2 voor Willem II nog wel. #willemii #adowil","BD_WillemII","0","0","0","","5851","410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/Soccernews_nl/status/1198343219060387840","2019-11-23 20:51:02+00:00","1198343219060387840","Ajax rekent af met jarenlange dominantie van PSV #ajax #psv https://t.co/TeZAh3XFGX https://t.co/ofetQqU0r4","Soccernews_nl","0","1","0","Nederland","18762","8050","<a href=""http://www.soccernews.nl"" rel=""nofollow"">SoccernewsNL</a>"
"season19/20","period1","https://twitter.com/PVV4Freedom/status/1198343119026216961","2019-11-23 20:50:38+00:00","1198343119026216961","#ajaher 3 punten in de tas Ook #Heracles had ditmaal l weinig te vertellen en #ajax heeft verdiend gewonnen met 4-1","PVV4Freedom","0","0","0","Nederland","180","65","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/michael15071997/status/1198343072049967105","2019-11-23 20:50:27+00:00","1198343072049967105","Ajax met speels gemak langs Heracles, Promes achterhaalt Malen https://t.co/J29isyhRay
#AJAHER #AJXHER #Ajax #HeraclesAlmelo #Eredivisie #Voetbal #AFCAjax #AjaxAmsterdam #Amsterdam #Heracles #Almelo","michael15071997","0","0","0","","1276","2678","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period1","https://twitter.com/sandeman_1970/status/1198342953309130752","2019-11-23 20:49:58+00:00","1198342953309130752","Guess who’s on the big screen! #ado #denhaag #adodenhaag #voetbal #soccer @ ADO-Den Haag Stadion https://t.co/Bv7IqgtMD2","sandeman_1970","0","0","0","Den Haag, Nederland","89","422","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
"season19/20","period1","https://twitter.com/BD_WillemII/status/1198342891741106179","2019-11-23 20:49:44+00:00","1198342891741106179","46. Ook de andere oud-Willem II'er staat nu op het veld bij ADO. Erik Falkenburg is ingevallen voor Elson Hooi. #willemii #adowil 0-2","BD_WillemII","0","0","0","","5851","410","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
"season19/20","period1","https://twitter.com/JBartels96/status/1198342659628261378","2019-11-23 20:48:48+00:00","1198342659628261378","Falkenburg voor Hooi #ADOWIL #ADODenHaag","JBartels96","0","0","0","Nederland","113","284","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period1","https://twitter.com/jansmit69/status/1198342528816340992","2019-11-23 20:48:17+00:00","1198342528816340992","Krijgt die Johnsen eigenlijk betaald voor dit gepruts?? #pecfor #peczwolle","jansmit69","0","0","0","Zwolle","77","178","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
"season19/20","period1","https://twitter.com/twentefans/status/1198342514761240578","2019-11-23 20:48:14+00:00","1198342514761240578","VIDEO | Boere bezorgt KFC Uerdingen drie punten met twee treffers https://t.co/5ih7SD6i6n #FCTwente https://t.co/JOb031vUal","twentefans","0","0","0","","38137","332","<a href=""http://www.twentefans.nl/"" rel=""nofollow"">Twentefans.nl</a>"
"season19/20","period1","https://twitter.com/fcutrechtchamps/status/1198342491369623552","2019-11-23 20:48:08+00:00","1198342491369623552","Vervelende eerste tegengoal, maar verder ben je gewoon afgetroefd door een veel beter en dodelijk efficiënt AZ met een aantal echt enorme talenten op het veld. Jammer. Geen schande. Deze kun je verliezen. Next. #fcuaz #utraz #FCUtrecht #AZ @fcutrecht","fcutrechtchamps","0","0","3","Netherlands","798","816","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period1","https://twitter.com/JBartels96/status/1198342276306653184","2019-11-23 20:47:17+00:00","1198342276306653184","Bjelica loopt warm in de rust bij ADO Den Haag. Moet ook wat gebeuren in de 2e helft... #ADOWIL #ADODenHaag","JBartels96","0","0","0","Nederland","113","284","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"season19/20","period1","https://twitter.com/WillemHus/status/1198341607977869313","2019-11-23 20:44:38+00:00","1198341607977869313","Prutsers #ADODenHaag","WillemHus","0","0","1","Voorburg, Zuid-Holland, Ne","679","242","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"season19/20","period1","https://twitter.com/michael15071997/status/1198341409331466241","2019-11-23 20:43:50+00:00","1198341409331466241","Gouden tandem Ziyech-Promes krijgt Heracles op de knieën https://t.co/MsuqVDDZkM
#AJAHER #Ajax #HeraclesAlmelo #Eredivisie #Voetbal #AFCAjax #AjaxAmsterdam #Amsterdam #Heracles #Almelo","michael15071997","0","0","0","","1276","2678","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
